f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.18708172435977294,-0.13090280392618317,0.0741725554325756,0.301433398917784,-0.2381102927144262,0.06307262547383742,0.4028154536014549,-0.3049675055575156,0.013021882012047752,0.44375289953248087,-0.37312286012923557,-0.042130529216237736,0.12175369774108638,-0.5760140404158148,0.10678118842099282,0.20384662851825058,-0.7415389792969173,0.10091609795571906,0.23076547987250645,-0.8669740381210574,0.08078918012783051,0.22569124242136826,-0.9725118377725193,0.057307839661046196,0.08685013054892973,-0.5752523255878578,0.021378592769114076,0.29798478798042516,-0.6717842936477255,-0.012355885765415091,0.3765559070110502,-0.5626380494474031,-0.03683040419526521,0.37736381652441225,-0.46561684413472193,-0.04544484243117118,0.0875696305413011,-0.5323157158099919,-0.061866244685695064,0.28726875806638685,-0.6565659164878643,-0.08443706569416119,0.37476419283605267,-0.5452603194854666,-0.06537232358841649,0.3860379702747977,-0.435549505160747,-0.04637644265650213,0.12037418229739609,-0.45166505417992225,-0.14430552900027746,0.273334877435775,-0.5782093540037594,-0.15143032188576866,0.36993151805520985,-0.548792294062795,-0.1240655319126732,0.4166380405746138,-0.4835334173347225,-0.1006225374765718,D
0.0,0.0,0.0,0.18484115294931192,-0.12489911270528702,0.08262146108991661,0.2952064603941016,-0.22950610805324598,0.07727887358408617,0.3969229885914393,-0.3065857249282956,0.03467260376929617,0.3925841828570588,-0.4104828562018706,-0.012102563823138299,0.11239154724386445,-0.5879636605523834,0.10369740825860231,0.18398831062874393,-0.7507012933584314,0.09631842960911116,0.2083592262272627,-0.872685246703053,0.07114896313239331,0.20195958202823652,-0.9783421784792978,0.045375202868546245,0.07524389152293251,-0.5833927924008511,0.020443052372382156,0.28784951251884144,-0.6739642624155516,-0.004684615758181305,0.37100866200761395,-0.5628448814903707,-0.02666257567838081,0.375520978571257,-0.4615101214746742,-0.03519260914513839,0.08030638601217081,-0.532212790283882,-0.058312141651167194,0.287551283850224,-0.6435486346551987,-0.07100902945808946,0.36816558320022125,-0.5300721087448419,-0.04271250065572935,0.37545170731134264,-0.42418407562548893,-0.01876982671351956,0.1186958233262529,-0.4444343492975325,-0.1353305778463525,0.280871745318182,-0.560564030998505,-0.12947615834515822,0.3634663746994773,-0.5175571504061607,-0.08870531816739499,0.40136891711729894,-0.4445941833038664,-0.05568164502934949,D
0.0,0.0,0.0,0.19006846503223268,-0.12366974912105724,0.13008243598791958,0.2962997272152086,-0.2260875954003725,0.14770319405976945,0.4016740112842494,-0.296727380862813,0.1184954790008304,0.4070716671255815,-0.39942379819157114,0.08229700143169297,0.11583171063748167,-0.5818971010259748,0.16668405553448484,0.18385438640422902,-0.7458291765629975,0.18302847897869703,0.20800310918569315,-0.8656499669093093,0.16825225181506942,0.2038973759512512,-0.9680520163570312,0.1459491476757585,0.08679159008872751,-0.5744786658815956,0.062169754205099785,0.29276556587774244,-0.6613787072949153,0.06056290600153924,0.3825159480916734,-0.5595530903077364,0.043535321804003206,0.3941676303178268,-0.45549996817329447,0.03421404959606416,0.09600919321601364,-0.5251735647341502,-0.035649645314695194,0.294085968349284,-0.6368208617644466,-0.02764405504073173,0.3791055032862527,-0.5280529929698586,0.0031658612571855782,0.3924741795925057,-0.4209457660965135,0.02325690345584075,0.13840682596407747,-0.44528640519257473,-0.12862170541781576,0.30068684151240566,-0.5496331357449955,-0.11141770269869704,0.3837205324469662,-0.5089365483528264,-0.0702309293694375,0.42155014679756764,-0.44201311941531485,-0.04013635132525595,D
0.0,0.0,0.0,0.22592725938455713,-0.07461265803050328,-0.0661897388816013,0.42844531189086177,-0.338025554913463,-0.08752224203801964,0.50092866183137,-0.6325704702793667,-0.1053519911004053,0.5406099944401016,-0.8346363604725352,-0.10546553791942452,0.3414116105917426,-0.5999147267411968,-0.06892859059564689,0.34961072524423714,-0.8447853159112512,-0.17830476517049115,0.3050861577429569,-0.5888649407299105,-0.23269779103802943,0.29481681627215206,-0.4661426572794682,-0.2596923933287642,0.16534957979165085,-0.6022646366762731,-0.07705475198768322,0.16286737227777506,-0.8398761704602369,-0.18552081987295613,0.1540394867795812,-0.5326173465972582,-0.19849038986759726,0.16315404350194462,-0.42578284297009816,-0.19931202850711977,0.006730023891514918,-0.5796955908926781,-0.0993052433070798,0.008892525491676974,-0.793757202726581,-0.21235052665205983,0.011505918839992678,-0.5084099072687697,-0.15974947387167113,0.02484288064034584,-0.3948585618617878,-0.1092005820637482,-0.14067187259902597,-0.5466926654730486,-0.1268715005770363,-0.14710601367024845,-0.6903789534929821,-0.19520510587448972,-0.12646457378568163,-0.4970049983448832,-0.15446742752459125,-0.11292035107256322,-0.4067116625832401,-0.11644823214386316,A
0.0,0.0,0.0,0.2351276729348706,-0.023678287773206085,-0.07700348341309628,0.43478510930924447,-0.349236101489587,-0.06693894957640525,0.47968812687771883,-0.660615127484713,-0.04102999607695165,0.5135427937166531,-0.8579772525905075,0.01219971552699323,0.3242543335162434,-0.6210370089285466,-0.02507197650732457,0.3504968638859924,-0.8193797351646883,-0.1033695339270992,0.30181750438964616,-0.5570278297553986,-0.12883527186325924,0.28377781991251333,-0.49117371121006415,-0.13903674396876572,0.13962725180281685,-0.6264769964567516,-0.008614590537082936,0.17324601654347752,-0.8233978510538899,-0.09965269048659921,0.15030684953244186,-0.5129019532623821,-0.10446404920073234,0.1388910669721744,-0.472300075382407,-0.08731108026855343,-0.014062818425899544,-0.5980686293988074,-0.00883481980712947,-0.0003048230908931335,-0.7807440506290054,-0.10225899030228047,0.012794202412656847,-0.4917071699686992,-0.04538237235800732,0.012399099427278149,-0.44423609309269557,0.012667879627185158,-0.15530336460334462,-0.5814744508094786,-0.01459359674425412,-0.15907669720140027,-0.6795744925129874,-0.06622160516886504,-0.14457282846170907,-0.4774872792060524,-0.0204707823229686,-0.1419666754426042,-0.44879764990772725,0.025975454898171903,A
0.0,0.0,0.0,0.23821854038594187,-0.1343693700643148,-0.05784842182385475,0.4165130618859564,-0.39077295854585703,-0.0642010534526938,0.48384695995790095,-0.6586803910626027,-0.0665230843415616,0.5161365996604372,-0.8554341648499596,-0.04284156974730833,0.32335148903328814,-0.6505011564008879,-0.004017404993529215,0.3572501763230402,-0.8578815071320879,-0.09580067988903432,0.32502916530269527,-0.6035858439659988,-0.13473970331134172,0.3069807534974307,-0.5162513430906169,-0.14860271652256604,0.15826845466065106,-0.6720878270518026,-0.005179871834637361,0.1859267451948509,-0.8628072453986932,-0.10484282900905516,0.17473545667379053,-0.5692612551485295,-0.12323927518339663,0.1608196715771368,-0.5219885145996029,-0.11652180622122525,-0.00014797089169319623,-0.6561218765260649,-0.02097688112183185,0.026557126248902708,-0.8511114894829727,-0.12183976245278108,0.03300014841228242,-0.5658329264091951,-0.07080176534617376,0.025342615950031584,-0.5135037115067735,-0.014467656346756765,-0.15737783447728046,-0.61805034798316,-0.040637671509103176,-0.12882449860712533,-0.744601327407056,-0.09395652666219037,-0.1077971827697728,-0.5482410040284614,-0.041773851269869336,-0.11363962632972201,-0.5005512122569871,0.011823032775096888,A
0.0,0.0,0.0,0.23053096952794627,-0.11877516905316533,-0.055800577054055354,0.41331330063899824,-0.4015875897400191,-0.05726465193603303,0.45922628101380875,-0.6790147660049995,-0.05624699180977585,0.5058325703299107,-0.8621726462040263,-0.028137855834847632,0.30868435348157386,-0.6714131344656473,0.00555667808710928,0.3399246957390511,-0.8821020003053657,-0.09237749512112947,0.30082744568716285,-0.6171323700370945,-0.13102513845239272,0.2885544367423032,-0.5355109845055478,-0.14437790161099462,0.1381186989521853,-0.6900756578934991,0.0012391916111142026,0.16610034349844663,-0.8872670952618744,-0.10255338818229616,0.14683208529162853,-0.5797752720092275,-0.11339549642242679,0.13668141431764722,-0.5350878442831486,-0.09857409554136562,-0.02300788537509145,-0.6737088401405003,-0.020546614621824846,-0.0004802819586298587,-0.8771806885068267,-0.12901903656642122,0.0015805436616319313,-0.5717220103166641,-0.07225050730052714,-0.0008809216106719552,-0.5172330751436565,-0.009730651027674307,-0.18451179941101875,-0.6385364018071625,-0.04632599055147655,-0.16494391130685523,-0.7549977352295038,-0.10445709426224951,-0.14239372638273307,-0.5451891435020298,-0.05230315982491621,-0.13714057164007848,-0.500030013171486,0.0022778323620788804,A
0.0,0.0,0.0,0.24371747406082248,-0.13899983959023193,-0.04899465495045181,0.4078852267223447,-0.4075532561309927,-0.04984891848925732,0.44330025531068007,-0.6906009500290552,-0.049222663257206145,0.48663022950233664,-0.8733303848867051,-0.02202404522658226,0.30338165771313536,-0.6587485248077858,0.008932767362369571,0.3248650354728407,-0.8914926070796534,-0.08405744800322154,0.2935051702071047,-0.6305669437286375,-0.11701995525802418,0.2850026318249131,-0.5435465149069714,-0.12543251446913667,0.1346793897251984,-0.6765386693364822,0.0034536072738051453,0.15222116033256303,-0.8853473659339665,-0.09518065742744156,0.13815114815605745,-0.5866927052826489,-0.1038647246094651,0.13193406863883106,-0.5426828437226776,-0.08812170185966348,-0.025010786767620256,-0.6594089223936874,-0.018068400850402483,-0.006627331383395011,-0.8693428720485151,-0.11893681965332167,-0.0021042522102970576,-0.575351906934318,-0.059123286482934974,-0.001959286886562569,-0.520856864581213,0.004956568614680427,-0.18667031718337193,-0.6193198896229882,-0.04295831397070229,-0.17086837206969407,-0.7634502130927656,-0.09330216857478822,-0.14776951684954978,-0.5592378836931562,-0.03589604634795833,-0.14509047713064546,-0.5069240862445096,0.02224488144734621,A
0.0,0.0,0.0,0.2439633597143817,-0.13084292783227391,-0.0580434609754944,0.4212563235493025,-0.389832249768009,-0.06080838864572584,0.4745247654516752,-0.6682989842396997,-0.058153876939808814,0.514118507426066,-0.8572937127626851,-0.027012041380926565,0.3259132768292059,-0.6446982422971183,0.0033884119107825492,0.35116474300411865,-0.8623814083809602,-0.08769425092920295,0.306909465899878,-0.6025002581890524,-0.11929096666368166,0.2934478462161087,-0.5183892605122933,-0.12769957091519957,0.15387915285126305,-0.6685658202902031,0.003766500381429367,0.1728104258251143,-0.8678088018353739,-0.10079637865840302,0.14987887890482082,-0.5689799508350392,-0.11341131403401597,0.1454437010556771,-0.5181292248951159,-0.09941346196705018,-0.010191501786929688,-0.6516635051736686,-0.011629532035506682,0.008038840809112595,-0.8474499236083136,-0.11212906804314887,0.008083934158666718,-0.5572236207652879,-0.05186906218355012,0.012590516557732771,-0.5044694211544193,0.012017276012065516,-0.17086315412524838,-0.6089457736614061,-0.03131514206406813,-0.15630358828949878,-0.7415636145917494,-0.07822932282074878,-0.13545661705622347,-0.5387659493980643,-0.02014951109219858,-0.12901369222513676,-0.49596531736525723,0.0374907593845852,A
0.0,0.0,0.0,0.2367621992412343,-0.1268351259115997,-0.06446876610425772,0.4294754729656743,-0.3784439257627493,-0.07506333124249467,0.5048887339941803,-0.6456239687090795,-0.07963942241781902,0.5419414885285437,-0.838617206808881,-0.05496001688079072,0.33932433218672275,-0.6439294904488739,-0.011244672641255568,0.3760231725719411,-0.8525837561374121,-0.10664400657254332,0.32815677363367196,-0.5803339909512991,-0.14249621999466042,0.310146820448972,-0.5038666599684436,-0.15481222424812824,0.16655007230217062,-0.6722060556049219,-0.00900861597387139,0.19538199536199696,-0.8576727412321761,-0.12298666171190513,0.1729115485374262,-0.5525892764861712,-0.14258595347429978,0.1627771646384064,-0.5047622194805329,-0.13478621127454113,0.0013379521985207438,-0.6531397470424001,-0.02098850037004561,0.030885212805189195,-0.8378104523231453,-0.12431230935369533,0.031112612440686926,-0.5459354292909899,-0.06187558587468822,0.028378919478702008,-0.4940194232042698,0.0016768432106119909,-0.16151014218979504,-0.614843232405483,-0.037827974943665514,-0.13471085844181363,-0.731347264754908,-0.08435444489413818,-0.11357069132267791,-0.5295355569425527,-0.0238350514201523,-0.1139022409707008,-0.4944033743476227,0.03419095014690341,A
0.0,0.0,0.0,0.23723426134323344,-0.062257704369450245,-0.08376761599651669,0.44744168760372405,-0.33060884634535154,-0.09920487185643247,0.5380376401628985,-0.6074108477602808,-0.1075458086805227,0.5909119363985053,-0.8017161797394989,-0.08985683371715533,0.3668344107662306,-0.6281878284601752,-0.013475868235764648,0.40702361523148856,-0.8167985748093195,-0.11626344227362141,0.3520057069686828,-0.5640343936120062,-0.15214779545433826,0.328004329563947,-0.49247655381640515,-0.16299723457155002,0.1918397204121253,-0.6709396492746371,-0.008320872393888805,0.22793817511851375,-0.8350791348007972,-0.1173968665698687,0.1912862121817119,-0.5234448463617737,-0.11952549215046654,0.17547055954838245,-0.5014087400690306,-0.09510809230847528,0.01923863626053294,-0.6674196608653225,-0.02524489282649822,0.04544999738549117,-0.829256383142816,-0.14370269072277897,0.04157332714576373,-0.5280116413671565,-0.08503965942219202,0.03734349612034631,-0.5066864340039329,-0.01911486124605398,-0.1535895552756756,-0.6385749103922332,-0.048552943515533874,-0.13262904011960888,-0.7204779316876919,-0.1159918927026455,-0.11496703965979706,-0.5083670286500926,-0.06679416133386741,-0.1113299765134515,-0.4846151172639624,-0.012874847908123889,A
0.0,0.0,0.0,0.25678244800099503,-0.04409868625881313,-0.09329615940164915,0.48720275815279024,-0.2739332843740559,-0.10223779039261195,0.59328728070479,-0.5543619447742302,-0.10211404268941969,0.6712650062120025,-0.7380063040776902,-0.06892014637816744,0.4449086554233373,-0.6079219979841339,0.018330260212824852,0.46854783857515314,-0.8350306539718634,-0.08916416461228101,0.3873450943776284,-0.5889194821243784,-0.13414295108218408,0.3858399567859476,-0.5189419187725969,-0.14754552916432204,0.28236785401654285,-0.6721696703476676,0.03638145530754086,0.295405350563746,-0.8771875106465467,-0.07297018453655835,0.23319299677427496,-0.5728210998127975,-0.07719843059040908,0.24617021752533724,-0.5480647935237587,-0.05070574094623328,0.12265157993153303,-0.6982871903886223,0.027751587911941857,0.14075839394601167,-0.891553534945426,-0.08537045235227485,0.09493578477133302,-0.5976965518446454,-0.025415527624550037,0.10929460409166489,-0.5668153108655376,0.04567819234294195,-0.03781260607293897,-0.7065961122344891,0.00984661763718237,-0.0254606368748481,-0.8168502085912535,-0.04359478681966737,-0.04131422564699976,-0.6153614019311524,0.00704167404567413,-0.0342930619181016,-0.5815862198125468,0.06442591720637375,A
0.0,0.0,0.0,0.25221810735116157,0.003888935274273424,-0.11195962881526329,0.5270844010264204,-0.16821342323150762,-0.13165333282513736,0.6907075458384717,-0.43259696702552647,-0.13873847838753517,0.7479509163617459,-0.6536713729732059,-0.11525260460808862,0.5044431188186005,-0.4825758647578843,-0.014993868783342497,0.5393626047018092,-0.7142898974511077,-0.13817254462010614,0.42032259897029184,-0.5102375901854462,-0.1912673443436112,0.40951995836819727,-0.4139573873245114,-0.20720723478545408,0.3435515108993136,-0.5752774340150149,0.007533329195807089,0.3657428748630539,-0.7938932074438964,-0.1198424874792165,0.25913315514603663,-0.5187449956873088,-0.12508257988434748,0.2814077520671216,-0.45509939978376684,-0.0954959844413738,0.1877242640505335,-0.6348254369078986,0.001540096385875209,0.20133170189033636,-0.8271952123081079,-0.12746559075454417,0.12112466528528754,-0.5563536348605786,-0.06524774452181255,0.15163127018116845,-0.4910219003372807,0.010696649790254361,0.02991591939214476,-0.6803132070017844,-0.015577738569859476,0.03225085316097201,-0.7893222989062184,-0.08218122839195711,-0.011960422545619,-0.5928668209178288,-0.034610962273794295,0.009834913637207305,-0.5352105458849624,0.022059478970136943,A
0.0,0.0,0.0,0.2550729401547629,-0.004595459523472028,-0.10028761537651772,0.5141487986696355,-0.18921497828108763,-0.10946053702464972,0.6678500974188577,-0.4556720710073044,-0.1072227367455559,0.7751993985766357,-0.6277203757713393,-0.0709437966837906,0.488011875242963,-0.48532525323473164,0.029179493188892174,0.5216135507069446,-0.7220036890850335,-0.07307839950701578,0.41464285049957156,-0.5085281677279212,-0.12263833138960084,0.40713713118744077,-0.41810409044815044,-0.13949121933066452,0.3357638262474383,-0.5652248969856826,0.05612467299307319,0.3585588491782731,-0.7866350076285418,-0.047395591889681295,0.26770590192488636,-0.5126549774601967,-0.060348480616213125,0.2898143766607632,-0.46231787336726093,-0.041388762126620314,0.1887645361675897,-0.6139981198919484,0.055774162828030584,0.20956265183779435,-0.8129914127352973,-0.049188213212111906,0.13771733264441197,-0.5517310287156839,0.003675119576068475,0.1655944746580736,-0.49226910736223123,0.06794961340326702,0.040526728185161974,-0.6546380523341055,0.04500886720411279,0.036230507886474174,-0.7623348826444768,-0.003099269289315838,0.0017580304456073224,-0.5764234104084277,0.04187566541075395,0.026342749348481666,-0.5224989979898048,0.09377388304913345,A
0.0,0.0,0.0,0.24449620199359276,-0.017805467838448715,-0.13717557654403728,0.4908624053318241,-0.19901030097474254,-0.16206112147357654,0.638544650647731,-0.4711432063904754,-0.17244499943428215,0.7676492049286102,-0.6232727882735281,-0.14915002370168928,0.48396176887032744,-0.46607982433482714,0.03215744904650304,0.49924159126965173,-0.69778305684073,-0.07925573213891428,0.3895439812737801,-0.5203623591912214,-0.129218045228063,0.39068498538104274,-0.4343832058213824,-0.14384985608863482,0.3344904323385467,-0.5461117305811172,0.0726030199653668,0.33955099311946846,-0.7511192555459931,-0.04615262630694176,0.24461247881625095,-0.5036962833030487,-0.061836678178190066,0.2897367528710456,-0.4620909449107444,-0.03812321231157885,0.19073036345140215,-0.5896250567670567,0.07850922006063996,0.19534979777686687,-0.7688783738710773,-0.04994811931374772,0.11995042463155767,-0.5322858722640782,-0.005553637947810919,0.16719488664334808,-0.4833383679155735,0.061237848496371365,0.04560177480226176,-0.6226464652842358,0.07099364017108073,0.03169329343965986,-0.7241768879860171,0.004351151511207877,-0.008490525529714342,-0.5549056439037463,0.03997873420464535,0.025308950253120254,-0.5041243109829897,0.09029922638304434,A
0.0,0.0,0.0,0.23933868955815835,-0.034384257191010896,-0.1340500875042283,0.4835450152119919,-0.22957889630003997,-0.15540157650748138,0.6258765255558527,-0.5051617659635635,-0.16007407855151667,0.7616813452949587,-0.6350756037538756,-0.12853211951225396,0.4610710488346548,-0.48879517994924815,0.030832295328329186,0.48627829678773393,-0.7365351956665765,-0.0784539709052637,0.3816509917330509,-0.5354718479110678,-0.1295581856712173,0.3810359216416197,-0.44894640302898386,-0.1454969556987644,0.3108619414493442,-0.55717258331632,0.07468265811020287,0.32146546374650553,-0.7786186591382998,-0.041394928292710874,0.23478655785489835,-0.5141270766583981,-0.06026458201855289,0.2717230494120141,-0.46762696037730817,-0.04152181842754091,0.17104322742253628,-0.5933207225768439,0.08556471162879327,0.1787205690853805,-0.7846704584166473,-0.03752081047128114,0.11029943648257233,-0.5346532529654621,0.0050923695049406555,0.15244788078123084,-0.4769948252515843,0.06828021396276714,0.03546829268438048,-0.6211778804786539,0.08384146173319826,0.020851897810632538,-0.7300224003329903,0.024790831296482727,-0.014227225109917146,-0.5536983568397377,0.061482878469254744,0.017925104149646202,-0.49958404064273115,0.10994370946622675,A
0.0,0.0,0.0,0.24762139309877856,-0.0661608826582657,-0.12407656617741923,0.47747154244047096,-0.25188351062946235,-0.1426014913174628,0.6217476928923235,-0.5132918946814236,-0.14734863936852582,0.7686733694253673,-0.628949503328286,-0.11646361405758958,0.459740458422528,-0.4978368003355277,0.06085381562334213,0.47702561683064343,-0.7417595322943348,-0.04140798144083158,0.3723829604338294,-0.5552544502663136,-0.09479195730645044,0.36776489544304397,-0.4621172032882228,-0.11149121562153504,0.3076121131010452,-0.5637125996809899,0.10507892134732232,0.3147060514275624,-0.7923221689289487,-0.005141202784760112,0.22526024700341998,-0.5390966113205253,-0.030610517689483023,0.25894399945173124,-0.47736245028831753,-0.014854614506346177,0.16551272218097718,-0.5974780949907469,0.116936808729696,0.175755997418123,-0.7978367619697705,0.0025119493848685726,0.10708081007881892,-0.5618548813173856,0.03861163957800059,0.1456662874475597,-0.4882200170290151,0.09837851033807334,0.030033384665537215,-0.6201310346338038,0.11684074307520768,0.018896123133997123,-0.7314095033202261,0.06572410538086956,-0.013895981435110462,-0.5663092572448282,0.1001734600460991,0.019312361037926405,-0.5000223035067206,0.14811783419391805,A
0.0,0.0,0.0,0.22202080696957546,-0.02765877869110499,-0.14363413460619687,0.4698107520624261,-0.2219028590860313,-0.16903572949402668,0.6233840515017597,-0.49313432742550245,-0.17713196502818057,0.7517470218464977,-0.6416521578773323,-0.1521805619528469,0.45176946853982297,-0.48848033488775483,0.04160163752005812,0.4600493274835854,-0.7215515388488188,-0.05664753182939422,0.3574715790644241,-0.5338572776372782,-0.10634416760560819,0.35005240974638424,-0.42490931249376435,-0.12051123302968803,0.30063595818806715,-0.5550812981922311,0.09557385185559254,0.29382261209004956,-0.7714946318312125,-0.015282075278384807,0.2118014064303299,-0.5173528220448405,-0.03923191852644819,0.2418129567145098,-0.44401522000716903,-0.0221190396281594,0.15729236941765953,-0.587519853003185,0.1161589278989248,0.1541420061925063,-0.7677495803260919,0.0026710598573661485,0.09516620859708495,-0.5375309830450102,0.03781359921800114,0.1314145625275526,-0.4571251685036209,0.09516776162280448,0.025534067166561283,-0.6109749856209837,0.1232223461923413,0.0009412117385267623,-0.7161482060858972,0.07071197936887132,-0.02726627205417089,-0.5511514891632371,0.10156368278921657,0.008566480548878477,-0.4830085428637553,0.14553672739931056,A
0.0,0.0,0.0,0.24943866547619864,-0.06105538577574337,-0.09096695542260556,0.4880486753457788,-0.2814920122313275,-0.08673120802035242,0.6123144042756645,-0.5496709353858719,-0.07690284929270103,0.7196929175515522,-0.6933074782660503,-0.03697086699692948,0.430604581384471,-0.5154083449507856,0.08732646478170604,0.4406966136376362,-0.743685583699136,0.0005704375379445316,0.34378721361727665,-0.5630934322396419,-0.041141467574914686,0.333110350861554,-0.4507650522289702,-0.051138854401727114,0.27095692024005924,-0.5713741811619659,0.11279342812832999,0.2684342775653361,-0.7944407701345847,0.011547066441132169,0.19059649045629576,-0.5347175648281562,-0.006661408140600406,0.21979020188010473,-0.44308019986298286,0.014918255555099616,0.1259669781033375,-0.5819416361407017,0.1080500124593642,0.12105740850778718,-0.7737380626549045,-0.000239983423125808,0.07169341294650503,-0.5304443977216439,0.04050134232484969,0.10966897761471507,-0.44305013360365825,0.10208433940585294,-0.006633368463495544,-0.5718936593091858,0.0936128837501218,-0.03282170671564712,-0.6911706859193266,0.04285800398007855,-0.05549605090923307,-0.5261741537236769,0.0790166087450489,-0.016861116470556582,-0.46023759426396754,0.12630782020699763,A
0.0,0.0,0.0,0.2438686729934136,-0.13326995442646242,-0.06729026874568853,0.42573694265554635,-0.3740101732252212,-0.06053509185501481,0.5067914971582335,-0.6519899276349869,-0.050473684602630596,0.5878263439029727,-0.8089165058183547,-0.010689996645821048,0.35472562414131076,-0.5962498866299756,0.08850853552877119,0.3248100602674722,-0.8127719121566954,0.0023687241243248326,0.2672128170418258,-0.611107098049532,-0.042790839926516354,0.2736936218152444,-0.5072407121357878,-0.05571599900995834,0.19032350734006204,-0.61735953663807,0.10536531613303017,0.1611129529515756,-0.8264007410550878,0.013875814905230757,0.1253407310302555,-0.5431202092756284,0.0012815767322450814,0.154988106857793,-0.47162168247727915,0.021958943256204486,0.034789881615361125,-0.6007213127837594,0.09620319597084581,0.015986039287169202,-0.7804678492886782,-0.00243979381654443,0.001084129859895972,-0.5241690666947332,0.048872700994256134,0.03866519888441206,-0.4469000271001386,0.11446497336908976,-0.10881100143103953,-0.5616422509824418,0.07964044444859925,-0.1366820377973569,-0.663771916123624,0.03700766563900878,-0.12696469091971363,-0.4907613693816345,0.08268207403309386,-0.08336483198336128,-0.43825340068007623,0.13594691206759396,A
0.0,0.0,0.0,0.25172739291336127,-0.2046645402013625,-0.025366732330139787,0.40238147383231665,-0.44159112100802506,0.0019273272007425972,0.4298480736194223,-0.7190447528224057,0.03041567602349126,0.4734715089590606,-0.8763368638351771,0.0886477934725769,0.2716007983609942,-0.6584342634940098,0.08093296412946978,0.24481159073080838,-0.8588832766505409,0.02183819944994734,0.23163362849273036,-0.6206423898418546,-0.006838893538685267,0.25292542702991366,-0.5467711229537573,-0.01802700986199888,0.1062939816086668,-0.6530684089144091,0.08283392813888833,0.07688091198041203,-0.8431510503280775,0.014111425713410156,0.08951551483896077,-0.557225679590219,0.001993052020217175,0.1144970354113664,-0.5084951617358033,0.009226829509566391,-0.04957663848456828,-0.6074468732338564,0.07026078493649762,-0.07095269799736842,-0.7922221057936583,0.00223300980991707,-0.04196093324719793,-0.5276414032247427,0.05587793463302341,-0.006775160701192422,-0.4673836534707429,0.10959863709693556,-0.19680885640108334,-0.535283956321991,0.05480192920266615,-0.222136301321916,-0.6569832399286077,0.04007471960028902,-0.17339917476353037,-0.48685496058620426,0.09748148801465889,-0.13297249344735598,-0.44476949457357257,0.1495099943949532,A
0.0,0.0,0.0,0.2552620786356657,-0.18611062312322493,-0.026938011627410174,0.4136511262748342,-0.4230027060552796,-0.007265921866373843,0.4382182733888248,-0.7067129870772724,0.010345827311172503,0.467331718971947,-0.8823966226046914,0.05456431854755429,0.28117077422444536,-0.6443484437355914,0.06975053611909544,0.2579581897984188,-0.8691822074503546,-0.0028641762706090425,0.24424858383277342,-0.6298909543194896,-0.03579127582973785,0.2619023640046539,-0.5430366984322093,-0.04669948768151523,0.11092946574325618,-0.6383666775532579,0.06646500988599963,0.07994197346293479,-0.8468580599770743,-0.012208063388621598,0.09148319461007309,-0.5584698200293298,-0.021331192043796156,0.11553736482141601,-0.5017859807385341,-0.009082094289801534,-0.04846709889920984,-0.5958496769176557,0.0470005052978995,-0.07390511377816053,-0.7965329652435811,-0.03263385147934737,-0.047307966312423635,-0.5277684235353054,0.024981622462405213,-0.01581812540354744,-0.4639753533941158,0.08447189548555623,-0.2050779712115682,-0.5306259109414284,0.02462688178528717,-0.22790641944537954,-0.6597724553834894,0.00010176799564929603,-0.18430425033453565,-0.48388840097317537,0.05824403987513187,-0.14568956151945564,-0.4381616615615136,0.11268280538499248,A
0.0,0.0,0.0,0.2421630557541815,-0.13745659750160283,-0.040725186080871084,0.4154383281157864,-0.3996310365917998,-0.021005312363626044,0.4482314792441678,-0.7070331056164486,0.005407496155953168,0.4648415172294261,-0.8832670416595841,0.06133267463409552,0.2918671150932262,-0.6421060349363694,0.03574122191758105,0.2565109244013627,-0.8557441233330427,-0.036687505792797274,0.2420704311624963,-0.6258424342170233,-0.06527222665844724,0.2626680110523264,-0.5333873348881029,-0.07244423130304438,0.12075116683341354,-0.6378389158159754,0.043035558229264144,0.08695192100224464,-0.8369311105763474,-0.036952587126939454,0.10130915857364224,-0.5451751449931435,-0.04029389284473863,0.12321945250425224,-0.48973283250162875,-0.024594368901986647,-0.03665272204536053,-0.6049241816028762,0.035739425319897496,-0.06588908885303026,-0.7977240791014337,-0.047301206041311016,-0.037557249092438065,-0.5226931337552352,0.016167820817036473,-0.01090819587917492,-0.4407018451954965,0.079551053481929,-0.18848124929497306,-0.5484078497080048,0.02482009386211732,-0.2119708457463397,-0.6704563996152987,-0.007882738308272755,-0.1677258882041344,-0.4829965759900127,0.04810581307376133,-0.13729647406954013,-0.43390639411724025,0.10243351303536942,A
