f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label,hand
0.0,0.0,0.0,-0.22094192269669638,-0.11968817348003655,-0.1440084788215613,-0.40399711754657686,-0.38271030639021464,-0.20883049335958376,-0.5433246193087107,-0.5729643907077395,-0.25765356853196875,-0.6793455313382607,-0.6792342360282522,-0.2777237866259443,-0.23910049420416732,-0.6585688742880248,-0.11037689901054791,-0.2176924119305861,-0.77508847115958,-0.20732902594172709,-0.20546519515198744,-0.5163401475506492,-0.22299741910410076,-0.20497317099113913,-0.5128337814354078,-0.23205506169349707,-0.06274574544600835,-0.658328327215029,-0.08808863066457998,-0.04716561649090958,-0.7737423444092197,-0.2158304088464549,-0.0816444351023435,-0.45525385594755835,-0.21450006989533194,-0.09467283931916412,-0.49044971823204797,-0.19398128746148566,0.09065024686732041,-0.6169779123586024,-0.08671417587472262,0.1225586035721505,-0.737675984512933,-0.21832453414136155,0.058088691655581344,-0.45651679314039867,-0.15847052581047638,0.033682141972994066,-0.4683746448137625,-0.09679430617338182,0.21830119640887127,-0.5622894095310836,-0.09707192638208684,0.2478106750911169,-0.6233000584916746,-0.16569950534878264,0.1791455458848888,-0.430057742810803,-0.12328977904256427,0.14484386291105225,-0.4158667666962939,-0.08288940801716921,A,left
0.0,0.0,0.0,-0.23566904974079278,-0.11423550486477897,-0.13781757739790787,-0.42099083316994024,-0.3704439576280048,-0.19929694706271484,-0.558275402517008,-0.5656446322472279,-0.24294164399993737,-0.6889666452413188,-0.6773252398619675,-0.25798349015169736,-0.23271527035575074,-0.6978898673027185,-0.10332160882184832,-0.25852724945780853,-0.7600365279337805,-0.18583450684359004,-0.24100838644756595,-0.5179232278824902,-0.2037366759105238,-0.22262096263323897,-0.5370947947809306,-0.21920861941495492,-0.0707968704048662,-0.6989327288373806,-0.08030427455576869,-0.10707832841121935,-0.7515435503674921,-0.19341646250162542,-0.12467521895545906,-0.463075673098724,-0.19503698423611907,-0.10527579147821248,-0.5120000299730489,-0.18121253157343326,0.0737832733709329,-0.6431717978663183,-0.07594950470190714,0.05723437332641321,-0.7262208408994099,-0.18881351064695015,0.010896107899447758,-0.469516812397629,-0.12805270057862966,0.02747359561806123,-0.5003851943143259,-0.07141220465099171,0.19818405065509173,-0.5775038084380584,-0.08417665893982068,0.19055904532312692,-0.6176929492488473,-0.1401900810831594,0.1260442322189733,-0.4404543306697146,-0.09745090923303146,0.12435924107532846,-0.44352641257666825,-0.05962188061199527,A,left
0.0,0.0,0.0,-0.23221123800692858,-0.10772500276130687,-0.14099082170267768,-0.4334864665296905,-0.36298487178609257,-0.20280759080539473,-0.585510605139902,-0.5480476001698183,-0.24717220088364739,-0.7224545200790852,-0.6398645568946272,-0.2619786541826286,-0.2605813896842432,-0.6862704436370237,-0.09629749992635354,-0.27511807298658086,-0.7623657547962761,-0.18598767196276286,-0.2575911516271104,-0.511116049327844,-0.20444316982353716,-0.24400928133071936,-0.5261457150629185,-0.21859790238918503,-0.09230857732762103,-0.6976796845173162,-0.07389163135435643,-0.11115851645892558,-0.7695255756253213,-0.19801601349397385,-0.13307206223455553,-0.4647291430900228,-0.20255014111385106,-0.12242204153727644,-0.5148581026177748,-0.18655519330528386,0.056886529842792626,-0.6497811470630916,-0.07196118955927841,0.05831372760386527,-0.7206826942326963,-0.19442774059256993,0.003757629219694367,-0.45283389915535743,-0.1366239331811299,0.0066927131648774,-0.4895668781714383,-0.07814223236749143,0.18269305920039902,-0.5899191890635972,-0.08244764703509512,0.18400296935920796,-0.6158663048474113,-0.14155111896302006,0.12002556132730738,-0.43505512437419,-0.10051973657558842,0.10936753987922074,-0.44362384337469496,-0.06286976725185989,A,left
0.0,0.0,0.0,-0.2584760564654269,-0.12889622485430327,-0.11905051033210791,-0.4540401151139221,-0.3649751786499481,-0.16904444745226235,-0.603324592246888,-0.5423361429567751,-0.20625509784162846,-0.7338996122748521,-0.6436924651189406,-0.21691327633854723,-0.27499737602739577,-0.7069844052715746,-0.06096215948573907,-0.318953545885747,-0.732930729522751,-0.14084851000060994,-0.28560375194504617,-0.4975373405107517,-0.1723834152618439,-0.2613695093235601,-0.5236380934863207,-0.19873665792482065,-0.11056602903219512,-0.7246532988163501,-0.04595645378030066,-0.16925286035501094,-0.7449522480454605,-0.14888930678030754,-0.16989066631044034,-0.4649485379522697,-0.15831112967592406,-0.14020987411387936,-0.5170640609862982,-0.15315659213406685,0.03855746424309359,-0.6736596400215966,-0.05021285825129457,-0.0011262910825321432,-0.7279066880839276,-0.15152422560735498,-0.03677140325204866,-0.4812971254956099,-0.0956036498891812,-0.008659416200529443,-0.5167316220840089,-0.04441681951044779,0.16203659505630197,-0.6018367472544908,-0.06661820196894203,0.13987939323841528,-0.6285106061686543,-0.11160363416747346,0.0811314374260108,-0.46320776697300914,-0.06803484501847049,0.09157282830073243,-0.4701803856293744,-0.031334380333399615,A,left
0.0,0.0,0.0,-0.268130941029197,-0.11625435088227115,-0.12170572356829157,-0.46693893006822,-0.35433539285967236,-0.17233275368031,-0.6143464745632226,-0.531101520605551,-0.21027187465391017,-0.7442359430669452,-0.6302149005017622,-0.22122847970550405,-0.28062632882350796,-0.7231286463519546,-0.06623651164062722,-0.336421039973098,-0.7400951618134006,-0.14667494162440903,-0.29733883842912606,-0.4965330412899202,-0.1751683174288713,-0.2678226292765971,-0.5076232423175985,-0.19844811026664144,-0.11680660541717572,-0.7434236101318452,-0.05056261315460201,-0.17958474258935722,-0.7404262022320616,-0.15411310362566105,-0.1794912254060982,-0.45343680116841617,-0.16150738065002887,-0.14776651861775392,-0.501235966650625,-0.15470621770909532,0.034040254706294716,-0.6855552118313978,-0.05424881024309525,-0.004822467734110082,-0.7242454740117663,-0.1581789540192427,-0.04339891308290554,-0.468781166528043,-0.10168680030521944,-0.014698680392097065,-0.49908845471038576,-0.04936269465333361,0.15838687821265754,-0.6051618379580567,-0.07032595278469359,0.13319310614089439,-0.6179962472293402,-0.11762674129751524,0.07184548692042138,-0.45027005603141396,-0.07492602442517428,0.08427425022795783,-0.4602934845149952,-0.038054142280327885,A,left
0.0,0.0,0.0,-0.27961651152275285,-0.11383419751619843,-0.12175751649099893,-0.48836296800101076,-0.34681572674554356,-0.17102572738494676,-0.6349038349244228,-0.517426093574938,-0.20666430896502305,-0.7597627024711111,-0.6140794772151336,-0.2136984595100817,-0.31206579430563813,-0.7282693782543815,-0.06772441753110812,-0.373826091309618,-0.7378182679957122,-0.14992562885222058,-0.3258268229994912,-0.49893233409930277,-0.1809309517086202,-0.2935443965721378,-0.5297269152394813,-0.205919124202849,-0.14783798256110942,-0.7425422709065896,-0.05039825679514854,-0.220103384574661,-0.7379159859229006,-0.15668560017819544,-0.2127695771285392,-0.4564099759166309,-0.16367621832793258,-0.17603431075988832,-0.5138871986251468,-0.1556161151147566,0.0036054663572803896,-0.6854410311858725,-0.05270079428208858,-0.04654162830167161,-0.7193383704326902,-0.1530771282673314,-0.0805743351148748,-0.4629396212964502,-0.09302502320311049,-0.04444402999422972,-0.5002499859038347,-0.03879314591377195,0.12932171886931776,-0.60885490523766,-0.06812730075827635,0.09668838069117637,-0.6177355138832444,-0.11037432991044002,0.03862493598689134,-0.45057796123765903,-0.06648609736689541,0.06039344396640638,-0.47039022819144444,-0.029287828677463715,A,left
0.0,0.0,0.0,-0.28008208336779855,-0.11464560132932444,-0.10929834444602972,-0.487658864171305,-0.3370418348847253,-0.15720578607570357,-0.6450209332584048,-0.5080198564225002,-0.19386773588371473,-0.7728992779053303,-0.6005472432491659,-0.20486511376817237,-0.30933379856493803,-0.714408553384164,-0.06431777480542139,-0.3775547654215042,-0.7091781383644787,-0.14051109468758538,-0.3314983471515472,-0.4877315417655087,-0.17314356742605286,-0.29603532353043477,-0.5153420816856125,-0.20141443157181504,-0.15173828023585054,-0.7376879152776669,-0.052074300180134675,-0.22707716191587934,-0.7180692001337059,-0.1485842158751932,-0.218329930630286,-0.4533493644171692,-0.1556262660479464,-0.17483992931741948,-0.5013978941795302,-0.15271171875580006,-0.0036420114689769256,-0.6812330104524116,-0.05693895017170664,-0.05702480558726291,-0.7111445839931952,-0.15282711984834466,-0.09439006782496323,-0.46575182127977655,-0.09651878785766999,-0.056263469670359834,-0.4903401422213328,-0.04746575294348724,0.12111424603673657,-0.6012641933159959,-0.07354468456569568,0.08438461627794597,-0.6165064975250754,-0.1201348659768827,0.01925295540996147,-0.45248019799045114,-0.0809861968008794,0.037360688123379816,-0.45739974264798305,-0.047671545734999925,A,left
0.0,0.0,0.0,-0.29225478201793237,-0.10135547152705676,-0.10364908938422737,-0.5140363706569054,-0.32147699240495364,-0.14466604639271738,-0.6694748016520935,-0.489505885150701,-0.17574719473009712,-0.797621622227869,-0.5753784324312149,-0.18094034168084372,-0.3272862920808757,-0.6832323911266772,-0.06119696125219583,-0.39873786563118296,-0.7103278433752145,-0.13937189628730412,-0.34404339623482005,-0.4832007883319158,-0.16534730725485985,-0.3044698022079407,-0.503448382942027,-0.18621830896037117,-0.15973230389174445,-0.7165744588094192,-0.05070088640806412,-0.23954787613629627,-0.7359234936417931,-0.15111835112421568,-0.22337594296638313,-0.45865583872754034,-0.15230571296088222,-0.17910499913162037,-0.5019769734490709,-0.14213220647893318,-0.004778688038956385,-0.6826666841759873,-0.057547683792380386,-0.06755349909320936,-0.7373550822225006,-0.1561014449949643,-0.0946777902535321,-0.4747533085772396,-0.09297655477452277,-0.05259324664106977,-0.49672213086970574,-0.03713679051836927,0.12489605915411035,-0.6272271351547021,-0.07545860111084458,0.07811612999401009,-0.655134451876507,-0.11905820878416129,0.021577755934508152,-0.47480804001044236,-0.07311090833702562,0.04638047005382077,-0.478564419876198,-0.03467156299619855,A,left
0.0,0.0,0.0,-0.3354622074997298,-0.1307360323129257,-0.04303595372615753,-0.5513314548349136,-0.35818676840473446,-0.06420355519432117,-0.6781541944840384,-0.5339898309688663,-0.09170668236175747,-0.77767386575171,-0.6205850005988924,-0.10048689247093026,-0.3214030157703116,-0.7685403195694144,0.00415190672468135,-0.47841718032564234,-0.7768864135977207,-0.07334047189154352,-0.4216063772657843,-0.5345322092375177,-0.11816673502648475,-0.35124240911750537,-0.5208176589010503,-0.15064801287356863,-0.17676018893620968,-0.8049227062930087,-0.016304293733585884,-0.34361925309081337,-0.7994417996201816,-0.11023989560489578,-0.31279526991658335,-0.517427869622311,-0.11691197970298947,-0.22523468494443746,-0.5320024755009668,-0.10875771790756762,-0.035438742411223356,-0.7687228766445561,-0.05169063087939315,-0.17595635857635425,-0.7909923431341226,-0.1400211787780753,-0.19329229001719203,-0.5188650571870618,-0.07980977582493522,-0.11471095654403003,-0.5141331538312822,-0.02412112173255992,0.09032670415555694,-0.6971733860460543,-0.09511109593026214,-0.025192876369557624,-0.7040933777587021,-0.13284747467516625,-0.08809836935378601,-0.5178636896857237,-0.08535060276312614,-0.039858461184457517,-0.49546529475851603,-0.043149892734916234,A,left
0.0,0.0,0.0,-0.3219484348871707,-0.16647810683810346,-0.03806273743442799,-0.498488714326813,-0.43036707930788104,-0.06758651889617173,-0.6055452451131966,-0.6035056325925005,-0.10597665672351292,-0.6442253471270076,-0.6825023700134379,-0.12516370235977792,-0.21840576246180404,-0.9070040156451104,0.030267036535957626,-0.4610248507847715,-0.8857154236686411,-0.054445158043289345,-0.41709840765714923,-0.624460582478054,-0.11268768891188345,-0.3329263729663211,-0.5760077627485967,-0.15353718184140366,-0.08475978190361778,-0.9408679418553105,0.0023916301542811777,-0.3715029506712206,-0.8728018564655505,-0.09483184738617167,-0.341488705580214,-0.5816245877528364,-0.10955373291535286,-0.23546707356706303,-0.5687685213022567,-0.1040564787748358,0.03334825578898084,-0.8814103274078053,-0.042397315742771044,-0.23744229901758243,-0.8240532693923401,-0.13168742670763434,-0.24209607249623782,-0.5491092320855534,-0.08236755502480447,-0.14212774325538746,-0.5325187155647239,-0.03319816014284718,0.11959249823745728,-0.768681536759971,-0.09654024237363026,-0.11167816811593116,-0.6861287048963322,-0.14707144602689268,-0.14591361116420978,-0.5130885111823749,-0.11759772665993094,-0.062298564800596666,-0.5023507908178053,-0.08411235424367425,A,left
0.0,0.0,0.0,-0.3033266694134402,-0.21951769126865964,-0.021290813049877618,-0.4234478945966743,-0.4619890656257191,-0.06536317838369213,-0.5052793897986803,-0.6165954738475653,-0.1226918378746857,-0.5229022998304889,-0.7436060104187366,-0.16108887289195278,-0.06744079732007272,-0.9575994267313774,0.04006090127178223,-0.39907668319832834,-0.905233702533184,-0.07080572880909056,-0.3884353167458028,-0.6402122383008622,-0.1558094155981976,-0.2973321959839563,-0.5670709963492202,-0.21111736217552318,0.01706419341497134,-0.9748350853611326,-0.006434521050046622,-0.40294585457568605,-0.9061866034416255,-0.12829839446852093,-0.3869818859721113,-0.6029241870581296,-0.16061146297533885,-0.2578709314702373,-0.5558897311229238,-0.16364381291863173,0.06938980589504928,-0.9136359932639904,-0.06922308011631557,-0.33012303033698565,-0.8526750954435586,-0.17603845761792208,-0.3248287787521354,-0.5607037563047802,-0.13431115958427506,-0.20335279266971,-0.5128306683371224,-0.08900433175201605,0.09248685123523231,-0.8014450033141106,-0.14096611454507446,-0.2210421841602471,-0.6903554761916187,-0.21788038045715613,-0.2247567273403015,-0.4867143495975538,-0.1988028480612645,-0.11703794635710242,-0.4457940832381828,-0.16584774446140024,A,left
0.0,0.0,0.0,-0.30627721379028633,-0.2210514047678305,-0.009831925616354866,-0.41696656556058714,-0.44728338454024824,-0.05181039601909016,-0.4938538630905014,-0.6060713216550729,-0.10799924465856957,-0.5112655794022466,-0.7566433428607029,-0.14832488494303403,-0.07268723571398199,-0.9305839683381353,0.041227859774943906,-0.40623674862795334,-0.8881861404887686,-0.06850822095988605,-0.3994572757384039,-0.6332822601175546,-0.16068556891659513,-0.315361609385816,-0.5390285123374386,-0.2223355242618625,0.009730191406882752,-0.9592954767407821,-0.009283142401352567,-0.4176067031142473,-0.9000709964251192,-0.12440596009975542,-0.40327710263737127,-0.6040968411983599,-0.16736240729854787,-0.28478840846313525,-0.5294508424101453,-0.18192776851262937,0.05113732120374721,-0.905355934849376,-0.07374172424997588,-0.3622782475678167,-0.8440825365535732,-0.1720336762412414,-0.35093507550126923,-0.561895292021408,-0.144197044499599,-0.2361999437414634,-0.4953047661020286,-0.11391595898900701,0.056793064115480726,-0.8006576720634098,-0.14633237664861604,-0.26756643239269295,-0.6558022514744773,-0.22754501925021356,-0.2649881529706144,-0.4574268802368346,-0.2245951966236817,-0.1637269673854537,-0.4138022163805808,-0.20587010439711248,A,left
0.0,0.0,0.0,-0.3032736487905333,-0.21318122450077934,-0.01428534253182304,-0.4289535211417194,-0.4627410815561291,-0.053610476007944705,-0.5145734320006404,-0.6357706442779266,-0.10707338406623532,-0.5181612849890816,-0.7792971934533339,-0.14149965188050906,-0.08971661799716521,-0.9483757801979349,0.04962374165836908,-0.41409224037384473,-0.8986631903231288,-0.061623838895918236,-0.395759158847606,-0.6356008148395951,-0.14900185780632735,-0.30163065361193225,-0.5586594546287967,-0.20696834546277834,-0.0008165511008054591,-0.9783038112557882,5.365077292398353e-05,-0.4194789663450017,-0.9002413738191403,-0.11663132365859387,-0.3952216404311391,-0.5979973556338165,-0.14921785447061311,-0.264943816774206,-0.5480502514711275,-0.15417948365965808,0.053775305758776426,-0.9225081820293619,-0.06619418419816503,-0.34890107333358383,-0.848954912771626,-0.16820223950283564,-0.3370681850220515,-0.5561231743611971,-0.12906909458407914,-0.2158146588757442,-0.5076941348343484,-0.0887106394631558,0.07410093431726957,-0.8140064495573294,-0.14174699215939354,-0.2469137393765513,-0.6713783856254923,-0.22302085798083204,-0.24832234710030798,-0.4658681501162966,-0.21369265265622397,-0.14048826374207476,-0.42987090450800175,-0.18893294107751354,A,left
0.0,0.0,0.0,-0.3100749908660526,-0.1701800677495037,-0.044906931646502675,-0.47432966341640287,-0.42313777852891465,-0.08541521865954435,-0.5840461053500243,-0.5964891184461178,-0.13302753419469526,-0.5947409643443496,-0.6789068750060209,-0.15861988305410812,-0.1658752764098965,-0.9210553188001531,0.030656592671923572,-0.4493605594215543,-0.8908722612975876,-0.06649587721709208,-0.4106060552367588,-0.6220614752424962,-0.13547975213925254,-0.31636496619637766,-0.5719148686969701,-0.1813109186013981,-0.04445859325990984,-0.9470869503417536,0.006380316610079476,-0.37956581786351146,-0.8665370362433854,-0.09841830287442827,-0.3417320926582149,-0.5684139841737955,-0.11506844248862085,-0.22331829658155017,-0.5597497203419819,-0.10875055454204142,0.05254835296484358,-0.8828734412777706,-0.03623880654499434,-0.256547422840177,-0.8100165551741685,-0.12971517350584436,-0.247430220705717,-0.5326289247265048,-0.08186581341405266,-0.13587550637591478,-0.5122635982876217,-0.031905251863046165,0.11346022342220481,-0.7668809876557968,-0.08933133818526962,-0.14683766937371892,-0.6828008536519584,-0.14658496912882193,-0.1593161196116257,-0.5042177243146024,-0.1218870854109887,-0.06182842514180957,-0.48063031682588353,-0.0879410024090538,A,left
0.0,0.0,0.0,-0.33878120170931864,-0.13552509868240908,-0.0472941935319182,-0.549809757071338,-0.3845598773830235,-0.07629264231517321,-0.677379431762628,-0.5658975986391438,-0.11061012931329463,-0.7530187294178927,-0.6464914890508435,-0.12252162148243757,-0.29197589918856537,-0.8788777685772573,0.022659717275279292,-0.5176878765696987,-0.8519906495083637,-0.06679458925617368,-0.44879371051931904,-0.5909797674397734,-0.1314875795684793,-0.3602480256592683,-0.5544387051156048,-0.1778101929328132,-0.15308792238036656,-0.9252746407853552,0.0018071736314476791,-0.41072461068983157,-0.8479875840890573,-0.09274646055476564,-0.3562444264836725,-0.557164918739388,-0.1047827449443723,-0.2513885371856483,-0.5622826807934953,-0.10138353803113469,-0.0227665205146595,-0.8842913383669548,-0.037792917919321364,-0.26156545485328575,-0.8396211677550937,-0.12239235905305006,-0.2502963650662605,-0.5579911734753925,-0.06779350747984819,-0.1500431630030643,-0.5472680096211743,-0.019537361957131787,0.08752578334224884,-0.7889411148270079,-0.08862266613474865,-0.11064522351546528,-0.7090210383550575,-0.13781034982155535,-0.14052799638303562,-0.5225823149923173,-0.10799340912032997,-0.06219797989723338,-0.5156826609416486,-0.07655460323006132,A,left
0.0,0.0,0.0,-0.3226992158189072,-0.1078063818101468,-0.05379954757291594,-0.5509684039790034,-0.3230931379885771,-0.07615727380722744,-0.6992262547808337,-0.49548960813720816,-0.1027882474725643,-0.8077026559956422,-0.5796712112538481,-0.10769264757206987,-0.3467679943728711,-0.7301130523160931,0.009910857013607983,-0.5018891685551874,-0.7412601955497816,-0.06983518516799309,-0.41942084215395486,-0.5024930318131571,-0.11806157679156985,-0.34525904803458835,-0.4949891661971683,-0.15324237929565385,-0.20439410475461153,-0.7789683617446503,-0.005524088395918474,-0.36671256524527174,-0.7725039013093467,-0.09563683082162613,-0.3149676558195569,-0.4989090435016068,-0.10339900897431095,-0.2320390836180468,-0.5258070441011272,-0.0973537398444548,-0.06527836348995468,-0.7485133377440034,-0.038346840363285235,-0.2019199486102881,-0.7773679691884084,-0.12069424599433587,-0.20157308942092314,-0.5131233196830695,-0.05998907792676513,-0.12571342710639133,-0.5185623598446469,-0.00633211978096961,0.05557233560870023,-0.6742757571527935,-0.08053558075823293,-0.050001653089401424,-0.6858403540463044,-0.1141390092767358,-0.09401625864513355,-0.5102183949076274,-0.06704096726081285,-0.039812936563168796,-0.5067710734712687,-0.02641592212602068,A,left
0.0,0.0,0.0,-0.25983237814253635,-0.058099547696160804,-0.10144866488208415,-0.5055201790284866,-0.2941967327298159,-0.1401552779572244,-0.6685407395282885,-0.4804540420061312,-0.17342489799402286,-0.8081285796348571,-0.5605415891071461,-0.18089036917034604,-0.3672791140798273,-0.6432149860883524,-0.041816229958412096,-0.4261950102895391,-0.7783209049483878,-0.14419376444801277,-0.3633619205072619,-0.5130588896992674,-0.17919630608211268,-0.3221546304465493,-0.4816503403861263,-0.19828644816436558,-0.198990187281652,-0.7000962475650248,-0.03952486970896154,-0.2660232742302682,-0.8202004632071354,-0.1661974052023246,-0.24036986200399202,-0.49654050529098515,-0.17136905499034485,-0.20668984893752376,-0.5051898817014072,-0.14928037126955646,-0.04201788175810539,-0.6947687139894695,-0.05961254759804458,-0.09400057241879171,-0.8132001747587103,-0.18420879389561898,-0.10281657667468301,-0.5149839050579603,-0.12240077719051919,-0.07109532030605736,-0.5200417477876578,-0.05452446159457134,0.09858179874405454,-0.6702736211477001,-0.08936448810863458,0.05075704850944012,-0.7151394478327568,-0.1466682259322256,0.01659706089577823,-0.5203678074583983,-0.09910964848915,0.041659679863814636,-0.5228381212365248,-0.05256465547711654,A,left
0.0,0.0,0.0,-0.23994518580031907,-0.06368304737028112,-0.12810355069525572,-0.47995613232956635,-0.29311105946900234,-0.17346483418424688,-0.6565980892392576,-0.48227905746659844,-0.20532544188613475,-0.7975891665355214,-0.5670050912486321,-0.2058075506955534,-0.35383018216217776,-0.6451781391434721,-0.05784487727742518,-0.3867496455874165,-0.7689583378279435,-0.15089552673159964,-0.33118101042676223,-0.5116306848320828,-0.17439609696440841,-0.3157854034879713,-0.4988448032195681,-0.18695881660157398,-0.1898071356823773,-0.6876507820741065,-0.038385305699109355,-0.2263532697946108,-0.8076163743983665,-0.15443031485991357,-0.20883395623507647,-0.49250965440158734,-0.15380101708035285,-0.204700637485909,-0.5268056246816164,-0.13139116822422472,-0.03806287590764872,-0.6675877273398593,-0.04239289336037985,-0.05192520777602775,-0.8030128254765461,-0.1626332117423126,-0.07124098827011015,-0.5183128834765702,-0.10184569379497023,-0.0663465430774023,-0.5297176408331695,-0.03670166021332446,0.09128810552305426,-0.6257938423746288,-0.058088016960062015,0.08969703846436572,-0.7123361532315218,-0.11737783058235414,0.04587730599256123,-0.5171203279246709,-0.07243631167831502,0.040786695726244236,-0.4974857978045265,-0.027418242593928128,A,left
0.0,0.0,0.0,-0.22647623833411965,-0.07201167400594229,-0.14178973044833795,-0.45202866225246224,-0.27189294664154134,-0.2056824225958245,-0.647605368065885,-0.45809230927355216,-0.25402696708346933,-0.8041798399829766,-0.5297242128089218,-0.2696053473670767,-0.34344174628219976,-0.6464121107638933,-0.06506893126381036,-0.3517975563302604,-0.76546255931183,-0.15681149374060144,-0.3078368139299218,-0.5274418646384816,-0.1761323074758234,-0.30941571628814674,-0.530797327670025,-0.18473228894556465,-0.18036532594070495,-0.6712628976515175,-0.036712250310232,-0.1955231897708802,-0.805408201516355,-0.14828024313205723,-0.18293538552593847,-0.4924957455756559,-0.14280207558643346,-0.2005028324550083,-0.5472759702958004,-0.11770572027200196,-0.033533567776600416,-0.6499514053418408,-0.0325493675688933,-0.030072577127031614,-0.7898533733063564,-0.15035802855822056,-0.05194838786657068,-0.51842817263772,-0.09050543941624957,-0.0639296769626975,-0.5385000557317169,-0.026407741244013332,0.08558927429341026,-0.6116657276135287,-0.040367270195871344,0.09590518999603932,-0.7172277334575906,-0.09446086241870595,0.05354111699348465,-0.5242742450655012,-0.04807066541706287,0.03996280029313122,-0.49858367899356226,-0.002841035461630216,A,left
0.0,0.0,0.0,-0.22397978085294512,-0.061532228288302786,-0.150040401296844,-0.44025867429064947,-0.2759367641256427,-0.21852680573509467,-0.6184212552057607,-0.48109028094643036,-0.26981656546461846,-0.7782083760325427,-0.5580868917398825,-0.28797698647792896,-0.3306062446250997,-0.6465295910873813,-0.08434359726545265,-0.3217065600852916,-0.7880760053432461,-0.17767092336582574,-0.28523769716461056,-0.5270068786357986,-0.1921273079657133,-0.2942826774075996,-0.5062977228528924,-0.19683557721805206,-0.16700055765242686,-0.6752129422444734,-0.05447647339140259,-0.16376561264794115,-0.8199706353735061,-0.16966700189639383,-0.15813967122486994,-0.4862555216798497,-0.1600836350948137,-0.18508090825477905,-0.5263125286860463,-0.1312728185130221,-0.018895182675176675,-0.6577929484214353,-0.04871435310437394,-0.0006850269283241899,-0.8068233464132364,-0.17135342889943062,-0.02615050138169904,-0.5193909741466534,-0.10641557259895666,-0.049528766483948765,-0.5220927140409956,-0.038771126640109045,0.10260157199050272,-0.6214936927751981,-0.055490535742814553,0.12218794913125608,-0.725871228632223,-0.1172644678438652,0.07878971467629235,-0.5208231336691235,-0.06991291820782024,0.05378996100103071,-0.4867028115617548,-0.022883611187663803,A,left
0.0,0.0,0.0,-0.23831667459611047,-0.08437496928033952,-0.12901916805227281,-0.4292266011893833,-0.36090993432894525,-0.16797489348026298,-0.5483069527760815,-0.5975579932224132,-0.1935381396599224,-0.6767104265254119,-0.7108593947072581,-0.19168181861675251,-0.32020772933962954,-0.6514508546168737,-0.041371710303470775,-0.33833488127367356,-0.7772619997645774,-0.12651414689156387,-0.29548799959194044,-0.534442277008494,-0.15172341975702924,-0.2728166481091628,-0.5277131545698747,-0.16745453033972832,-0.15467839176769707,-0.6884923963890711,-0.01831428603066369,-0.1721522044788278,-0.8016749741092457,-0.12542177248424535,-0.16875342006565033,-0.49666683398834754,-0.1292098587833131,-0.16310070933405618,-0.5302020128437545,-0.1112273981958761,-0.006764842679624765,-0.6657992506851731,-0.019340187628377144,-0.0033046445187536423,-0.7818554974237046,-0.12978637859903475,-0.03326605852112574,-0.5121798630996447,-0.0761711062996981,-0.03110292985236045,-0.5281952733782997,-0.018805952866472464,0.11674015357509285,-0.6249081392361149,-0.03284875113215394,0.12757807855073558,-0.6816968468355995,-0.08695256996846885,0.08349554112459029,-0.5036322809844184,-0.0488339550033018,0.0796704812427274,-0.5006720965675246,-0.010973532798687232,A,left
0.0,0.0,0.0,-0.256314163150251,-0.10066520039345782,-0.12325519877432661,-0.41736245356724694,-0.40652398944116624,-0.16137286370401577,-0.5032581869666664,-0.6362468706215598,-0.18061717052897067,-0.6187119252392935,-0.7667644076608398,-0.17107862727765924,-0.2906586934656446,-0.6851332842563355,-0.06953373229647698,-0.3318227989321595,-0.7671280881066574,-0.13710675439378522,-0.2748750021260091,-0.5094261513153435,-0.15059592985504874,-0.2467061712036116,-0.5313756731983269,-0.1665099166826064,-0.11544193566189928,-0.713323786639109,-0.03856092697056441,-0.1747929307202072,-0.7754498622096269,-0.12763155848818827,-0.1625500892803448,-0.4765497457479454,-0.12786326807549311,-0.14652761178807402,-0.5265966160747937,-0.11870737613300542,0.031112081967125206,-0.6693468589786218,-0.024683053029514564,-0.009852846108180026,-0.740241674187187,-0.09876867404171796,-0.03758738096464244,-0.4748437017057297,-0.03564470273747875,-0.025921467140697554,-0.5026521195717202,0.011214627091347695,0.1346151100857585,-0.6195116354678764,-0.023883284454692233,0.12981831570542526,-0.6102806602503629,-0.05239266153895603,0.08338271085421785,-0.44729794193949646,-0.016021158900606496,0.08288540084965093,-0.4769925103537813,0.009661298079572061,A,left
